"Name","State","Notes","User","Tags","Created","Runtime","Sweep","_artifact_callback","_callback","_items._artifact_callback","_items._callback","_items._items.activation","_items._items.bc_type","_items._items.iterations","_items._items.learning_rates","_items._items.loss_type","_items._items.n_layers","_items._items.net_type","_items._items.num_boundary","_items._items.num_domain","_items._items.optimizers","_items._items.size_layers","_items._items.train_distribution","_items._settings","_items._users_cnt","_items.activation","_items.bc_type","_items.iterations","_items.learning_rates","_items.loss_type","_items.n_layers","_items.net_type","_items.num_boundary","_items.num_domain","_items.num_samples","_items.optimizers","_items.size_layers","_items.train_distribution","_settings","_users_cnt","activation","bc_type","iterations","learning_rate","learning_rates","loss_type","n_layers","net_type","num_boundary","num_domain","num_sample","num_samples","optimizer","optimizers","size_layers","train_distribution","accuracy_metric","loss_test","loss_train","steps"
"rosy-bird-1116","finished","-","damien-bonnet","","2023-05-10T16:24:29.000Z","1185","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.003602106124162674","0.000006610335731238592","0.00000824941525934264","13000"
"celestial-sweep-133","finished","-","damien-bonnet","","2023-03-29T09:24:53.000Z","12329","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003938815090805292","0.00000679780669088359","0.000007968240424816031","13000"
"valiant-sweep-75","finished","-","damien-bonnet","","2023-03-28T13:19:07.000Z","12457","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","3","Unet","","","","100","[""adam"",""L-BFGS""]","","50","Hammersley","0.006929814349859953","0.000012193157090223394","0.00001460028943256475","13000"
"restful-paper-1132","finished","-","damien-bonnet","","2023-05-11T18:53:23.000Z","1221","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0033933287486433983","0.000005359609531296883","0.000006590536031580996","13000"
"blooming-sweep-276","finished","-","damien-bonnet","","2023-03-30T20:20:46.000Z","6891","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.00401099631562829","0.000008080494808382355","0.000009945484634954482","13000"
"pleasant-plasma-1094","finished","-","damien-bonnet","","2023-05-10T09:03:57.000Z","1218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.003402377013117075","0.000006517743713629898","0.000008314726073876955","13000"
"decent-energy-1101","finished","-","damien-bonnet","","2023-05-10T11:24:13.000Z","1186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.004011007957160473","0.000006254998424992664","0.00000803477996669244","13000"
"sweet-galaxy-1152","finished","-","damien-bonnet","","2023-05-15T18:40:48.000Z","1512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.00001311865071329521","0.000007615209142386448","0.000008844102012517396","13000"
"proud-sweep-97","finished","-","damien-bonnet","","2023-03-29T03:09:11.000Z","11585","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003636677050963044","0.000008074914148892276","0.000009706251148600131","13000"
"gallant-sweep-171","finished","-","damien-bonnet","","2023-03-29T15:59:03.000Z","11584","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004234847147017717","0.000011939107935177162","0.000014293365893536247","13000"
"snowy-sweep-119","finished","-","damien-bonnet","","2023-03-29T07:11:16.000Z","11438","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.0036242834758013487","0.000008002662070794031","0.000008317807441926561","13000"
"spring-sweep-49","finished","-","damien-bonnet","","2023-03-28T19:35:49.000Z","11600","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004499593749642372","0.000011227320101170337","0.000013696043424715754","13000"
"whole-sweep-85","finished","-","damien-bonnet","","2023-03-28T13:19:36.000Z","11032","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","USnet","","","","100","[""adam"",""L-BFGS""]","","50","Hammersley","0.006483891978859901","0.00005844240513397381","0.00007251109491335228","13000"
"apricot-sweep-170","finished","-","damien-bonnet","","2023-03-29T15:39:28.000Z","9441","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","USnet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.004207571968436241","0.000016028168829507194","0.000007633479981450364","13000"
"morning-sweep-177","finished","-","damien-bonnet","","2023-03-29T17:13:40.000Z","12042","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","75","Hammersley","0.00438327994197607","0.000013366554412641564","0.000016406087524956092","13000"
"fancy-sweep-111","finished","-","damien-bonnet","","2023-03-29T05:33:45.000Z","10756","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.0044720969162881374","0.000010113317330251448","0.000012455249816412106","13000"
"sunny-sweep-137","finished","-","damien-bonnet","","2023-03-29T10:22:03.000Z","9364","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","4","USnet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.003833201248198747","0.000013585050510300787","0.0000068064045990468","13000"
"jumping-sweep-202","finished","-","damien-bonnet","","2023-03-30T07:42:20.000Z","6873","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.003344724653288722","0.000005368208348954795","0.000006833270617789822","13000"
"effortless-sweep-76","finished","-","damien-bonnet","","2023-03-28T13:19:34.000Z","11861","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.003961203154176474","0.000007331455890380312","0.000009019728167913854","13000"
"true-sweep-74","finished","-","damien-bonnet","","2023-03-28T13:19:07.000Z","15095","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","Unet","","","","75","[""adam"",""L-BFGS""]","","50","Hammersley","0.004713543690741062","0.000011240593266848007","0.000014058050510357134","13000"
"royal-sweep-131","finished","-","damien-bonnet","","2023-03-29T08:49:44.000Z","13364","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0033976109698414803","0.000008058867933868896","0.000010248808393953368","13000"
"copper-sweep-77","finished","-","damien-bonnet","","2023-03-28T23:42:58.000Z","12367","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.004229975864291191","0.000008840072950988542","0.0000114646627480397","13000"
"floral-sweep-182","finished","-","damien-bonnet","","2023-03-29T17:52:20.000Z","10384","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.005148553289473057","0.00002781200964818709","0.00003406792529858649","13000"
"glad-sweep-82","finished","-","damien-bonnet","","2023-03-28T13:19:35.000Z","11322","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","25","[""adam"",""L-BFGS""]","","75","Hammersley","0.00886541698127985","0.0003056862042285502","0.00035236781695857644","13000"
"astral-sweep-183","finished","-","damien-bonnet","","2023-03-29T18:12:53.000Z","10040","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003597887931391597","0.000007254331649164669","0.000009388194484927226","13000"
"classic-sweep-139","finished","-","damien-bonnet","","2023-03-29T11:06:54.000Z","9453","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","4","USnet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.0034261217806488276","0.00005509828042704612","0.00000683028429193655","13000"
"efficient-sweep-174","finished","-","damien-bonnet","","2023-03-29T16:12:11.000Z","12899","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.003335108980536461","0.000005980113201076165","0.000007422899216180667","13000"
"comic-sweep-153","finished","-","damien-bonnet","","2023-03-29T12:50:30.000Z","12093","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003938327543437481","0.000007986531272763386","0.000010045101589639673","13000"
"decent-sweep-91","finished","-","damien-bonnet","","2023-03-29T02:16:45.000Z","12575","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0039977459236979485","0.000008514164619555231","0.000010777470379252918","13000"
"sandy-sweep-61","finished","-","damien-bonnet","","2023-03-28T22:01:33.000Z","11074","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004191708751022816","0.000008582666850998066","0.000010938209925370757","13000"
"sweet-sweep-66","finished","-","damien-bonnet","","2023-03-28T13:19:06.000Z","12917","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","5","Unet","","","","50","[""adam"",""L-BFGS""]","","50","Hammersley","0.004785186145454645","0.00002023875276790932","0.00002409075568721164","13000"
"woven-sweep-159","finished","-","damien-bonnet","","2023-03-29T14:10:21.000Z","10953","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.004373135045170784","0.0000121699213195825","0.000015407054888783023","13000"
"helpful-hill-1112","finished","-","damien-bonnet","","2023-05-10T15:04:13.000Z","1226","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.003654108615592122","0.000007112240382411983","0.000008847673598211259","13000"
"breezy-sweep-168","finished","-","damien-bonnet","","2023-03-29T15:28:20.000Z","10583","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.004189462400972843","0.0006708280416205525","0.00001117658757721074","13000"
"robust-sweep-90","finished","-","damien-bonnet","","2023-03-29T02:07:31.000Z","10817","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","Unet","","","","75","[""adam"",""L-BFGS""]","","50","Hammersley","0.004614708013832569","0.00001314139626629185","0.000015710997104179114","13000"
"misty-sweep-189","finished","-","damien-bonnet","","2023-03-29T19:17:16.000Z","6926","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.00413188012316823","0.000008436534699285403","0.000010308131095371207","13000"
"efficient-field-1102","finished","-","damien-bonnet","","2023-05-10T11:44:01.000Z","1205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.003381747519597411","0.000005703222541342257","0.000007056314188957913","13000"
"vague-sweep-234","finished","-","damien-bonnet","","2023-03-30T13:52:21.000Z","6069","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0035731804091483355","0.000008059074389166199","0.000010346577255404554","13000"
"silver-sweep-221","finished","-","damien-bonnet","","2023-03-30T11:24:58.000Z","6612","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0036197577137500048","0.000007011957222857745","0.00000889990224095527","13000"
"ancient-sweep-196","finished","-","damien-bonnet","","2023-03-30T07:42:16.000Z","5731","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","75","[""adam"",""L-BFGS""]","","50","Hammersley","0.004116798751056194","0.0000144685272971401","0.000018282329619978555","13000"
"youthful-violet-1139","finished","-","damien-bonnet","","2023-05-11T21:13:33.000Z","1238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0036482675932347775","0.00000874490706337383","0.00001073112707672408","13000"
"twilight-oath-1084","finished","-","damien-bonnet","","2023-05-03T13:27:02.000Z","1194","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0036346011329442263","0.0000063474744820268825","0.000007978585927048698","13000"
"golden-sweep-121","finished","-","damien-bonnet","","2023-03-29T08:00:05.000Z","11705","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0035719440784305334","0.000007708904377068393","0.000009640016287448816","13000"
"wild-sweep-45","finished","-","damien-bonnet","","2023-03-28T19:16:07.000Z","12107","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.00357669685035944","0.000008830430488160346","0.000011055197319365108","13000"
"celestial-sweep-79","finished","-","damien-bonnet","","2023-03-28T23:58:08.000Z","12052","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","100","[""adam"",""L-BFGS""]","","75","Hammersley","0.004345483146607876","0.000009652698281570338","0.00001193222306028474","13000"
"fresh-sweep-124","finished","-","damien-bonnet","","2023-03-29T08:21:54.000Z","11222","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.003928831312805414","0.000011774536687880754","0.000014272778571466915","13000"
"whole-sweep-100","finished","-","damien-bonnet","","2023-03-29T04:21:26.000Z","13109","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.004465205129235983","0.000013156670320313424","0.000016352758393622935","13000"
"iconic-sweep-75","finished","-","damien-bonnet","","2023-03-28T23:31:34.000Z","10361","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.004094598814845085","0.000007192861630755942","0.000009159508408629335","13000"
"spring-sweep-67","finished","-","damien-bonnet","","2023-03-28T22:49:14.000Z","11411","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.0038536645006388426","0.000009812550160859246","0.000012706042980425993","13000"
"grateful-microwave-1107","finished","-","damien-bonnet","","2023-05-10T13:24:23.000Z","1231","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.004039371386170387","0.000007558923698525177","0.00000986593386187451","13000"
"usual-sweep-156","finished","-","damien-bonnet","","2023-03-29T13:44:33.000Z","12538","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0038405223749578","0.000008222789801948238","0.000009946825230144896","13000"
"blooming-wind-1121","finished","-","damien-bonnet","","2023-05-11T15:14:09.000Z","1177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0030630321707576513","0.000005555454208661104","0.000007119283509382512","13000"
"golden-sweep-103","finished","-","damien-bonnet","","2023-03-29T04:40:05.000Z","9066","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","USnet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.003456553677096963","0.000041013459849637","0.000006756764378224034","13000"
"earthy-sweep-197","finished","-","damien-bonnet","","2023-03-30T07:42:17.000Z","7459","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.003929323051124811","0.000009181278983305674","0.000011816802725661546","13000"
"serene-surf-1133","finished","-","damien-bonnet","","2023-05-11T19:13:46.000Z","1184","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0039041631389409304","0.0000061583673414133955","0.000008133330993587151","13000"
"usual-sweep-53","finished","-","damien-bonnet","","2023-03-28T19:56:33.000Z","11369","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","Unet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.005596078932285309","0.000009532535841572098","0.000010978528734995052","13000"
"major-sweep-26","finished","-","damien-bonnet","","2023-03-28T16:32:19.000Z","19978","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","Unet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.01418366190046072","0.000024561493773944676","0.000029381249987636693","13000"
"generous-pyramid-1129","finished","-","damien-bonnet","","2023-05-11T17:53:30.000Z","1222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.003659378038719297","0.000006398867299139965","0.000008041182809392922","13000"
"brisk-sweep-195","finished","-","damien-bonnet","","2023-03-30T07:42:16.000Z","6907","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0041175903752446175","0.000007437683052557986","0.000009489269359619357","13000"
"fearless-terrain-1148","finished","-","damien-bonnet","","2023-05-15T16:57:57.000Z","1569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.000012642807632801125","0.000005340080406313064","0.000006206546004250413","13000"
"devoted-sweep-187","finished","-","damien-bonnet","","2023-03-29T18:28:58.000Z","9393","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","5","Unet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.005776615813374519","0.000010885608389799016","0.00001368682387692388","13000"
"splendid-sweep-80","finished","-","damien-bonnet","","2023-03-28T13:19:35.000Z","13943","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","5","Unet","","","","100","[""adam"",""L-BFGS""]","","50","Hammersley","0.007659359369426966","0.000009979731657949742","0.000011611466106842272","13000"
"mild-sweep-250","finished","-","damien-bonnet","","2023-03-30T16:21:25.000Z","8234","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","Unet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.009789271280169489","0.000011884634659509176","0.00001419634008925641","13000"
"atomic-frog-1113","finished","-","damien-bonnet","","2023-05-10T15:24:42.000Z","1177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0029710126109421253","0.0000066771440287993755","0.000008319716471305583","13000"
"dazzling-spaceship-1123","finished","-","damien-bonnet","","2023-05-11T15:54:08.000Z","1180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0039866091683506966","0.0000068770777943427674","0.000008518882168573327","13000"
"neat-sweep-193","finished","-","damien-bonnet","","2023-03-30T07:42:15.000Z","5405","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","5","USnet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.004939747042953968","0.000041768285882426426","0.00001585616155352909","13000"
"volcanic-sweep-81","finished","-","damien-bonnet","","2023-03-28T13:19:35.000Z","14226","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","Unet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.009114829823374748","0.00001931418591993861","0.000012671484910242723","13000"
"wild-sweep-78","finished","-","damien-bonnet","","2023-03-28T23:43:20.000Z","11846","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004051389638334513","0.000011035108400392346","0.000013660159311257304","13000"
"visionary-sweep-260","finished","-","damien-bonnet","","2023-03-30T18:10:46.000Z","5871","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.00422682473435998","0.00001246493229700718","0.000015359708413598128","13000"
"astral-surf-1115","finished","-","damien-bonnet","","2023-05-10T16:04:47.000Z","1180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.004091765731573105","0.000007265027306857519","0.000009119868082052562","13000"
"rich-sweep-263","finished","-","damien-bonnet","","2023-03-30T18:26:18.000Z","5987","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0034484397619962692","0.000007179180101957172","0.000008366085239686072","13000"
"magic-sweep-70","finished","-","damien-bonnet","","2023-03-28T22:53:14.000Z","11648","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004166167229413986","0.000011753621038224082","0.000014586301404051484","13000"
"hearty-sweep-88","finished","-","damien-bonnet","","2023-03-29T01:59:35.000Z","11913","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003670985577628017","0.000010034766091848724","0.000012169538422313051","13000"
"pleasant-serenity-1162","finished","-","damien-bonnet","","2023-05-15T22:52:52.000Z","1514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.00001957135282282252","0.000009475394108449107","0.000010631994882714936","13000"
"lilac-sweep-191","finished","-","damien-bonnet","","2023-03-29T19:47:20.000Z","5414","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.004033391829580069","0.000011806030670413747","0.000013873334864911158","13000"
